OBJECTID,Codigo_Municipio,GR,Nome_Estado,Nome_municipio,Pop_Total,Total_Enfermeiros,Enfermeiros_SUS,Enfermeiros_100mil_hab_Ind,Enfermeiros_SUS_100mil_hab_Ind,Shape__Area,Shape__Length
2751,2919207,Nordeste,Bahia,Lauro de Freitas,198440,220,200,110.864745011086,100.78613182826,61037540.6176758,44155.5863501215
2752,4209607,Sul,Santa Catarina,Lauro Müller,15244,18,18,118.079244292837,118.079244292837,351135860.849609,111831.892574909
2753,1712157,Norte,Tocantins,Lavandeira,1923,2,2,104.004160166407,104.004160166407,549845413.90332,214990.341415425
2754,3526506,Sudeste,São Paulo,Lavínia,11980,9,9,75.1252086811352,75.1252086811352,621239354.556641,179274.846800354
2755,3138203,Sudeste,Minas Gerais,Lavras,103773,125,84,120.455224383992,80.9459107860426,653508321.161133,193404.112528465
2756,2307502,Nordeste,Ceará,Lavras da Mangabeira,31508,15,14,47.6069569633109,44.4331598324235,967662342.421631,165033.647781537
2757,4311502,Sul,Rio Grande do Sul,Lavras do Sul,7480,12,12,160.427807486631,160.427807486631,3534041393.11133,506381.895851617
2758,3526605,Sudeste,São Paulo,Lavrinhas,7260,4,4,55.0964187327824,55.0964187327824,196722012.773438,79355.6598864329
2759,3138302,Sudeste,Minas Gerais,Leandro Ferreira,3229,2,2,61.938680706101,61.938680706101,399100762.132813,136161.904678729
2760,4209706,Sul,Santa Catarina,Lebon Régis,12107,6,6,49.5581068803172,49.5581068803172,1187655771.75293,240666.317916161
2761,3526704,Sudeste,São Paulo,Leme,103391,104,91,100.589026124131,88.0153978586144,472043627.911133,110273.560441191
2762,3138351,Sudeste,Minas Gerais,Leme do Prado,4918,7,7,142.334282228548,142.334282228548,308149933.708984,95408.5562149915
2763,2919306,Nordeste,Bahia,Lençóis,11409,15,15,131.475151196424,131.475151196424,1353862164.78027,214875.933409422
2764,3526803,Sudeste,São Paulo,Lençóis Paulista,68432,73,64,106.675239653963,93.5234977788169,955372482.022461,164497.556654363
2765,4209805,Sul,Santa Catarina,Leoberto Leal,3041,1,1,32.8839197632358,32.8839197632358,371375134.211914,125322.651374611
2766,3138401,Sudeste,Minas Gerais,Leopoldina,52587,68,66,129.309525167817,125.506303839352,1095506141.53418,263127.77676587
2767,5212303,Centro-Oeste,Goiás,Leopoldo de Bulhões,7647,4,4,52.3080946776514,52.3080946776514,518083752.852539,151217.68480889
2768,4113403,Sul,Paraná,Leópolis,3954,3,3,75.8725341426404,75.8725341426404,409131207.733398,109296.103146586
2769,4311601,Sul,Rio Grande do Sul,Liberato Salzano,5219,6,6,114.964552596283,114.964552596283,313676771.369141,167708.713761948
2770,3138500,Sudeste,Minas Gerais,Liberdade,5069,6,6,118.366541724206,118.366541724206,469217464.700195,125368.082485328
2771,2919405,Nordeste,Bahia,Licínio de Almeida,12388,10,10,80.7232805941233,80.7232805941233,920013794.304688,171800.105305888
2772,4113429,Sul,Paraná,Lidianópolis,3310,3,3,90.6344410876133,90.6344410876133,186044046.501953,84345.2448023375
2773,2106003,Nordeste,Maranhão,Lima Campos,11893,14,14,117.716303708064,117.716303708064,326134950.445801,87522.5368058892
2774,3138609,Sudeste,Minas Gerais,Lima Duarte,16698,22,22,131.752305665349,131.752305665349,989112541.505859,233773.177331193
2775,3526902,Sudeste,São Paulo,Limeira,306114,366,293,119.563299947079,95.7159750942459,684554702.161133,139308.339790922
2776,3138625,Sudeste,Minas Gerais,Limeira do Oeste,7536,8,7,106.157112526539,92.8874734607219,1490536374.5293,189931.045616835
2777,2608909,Nordeste,Pernambuco,Limoeiro,56250,85,84,151.111111111111,149.333333333333,280749471.243408,86823.6771539826
2778,2704203,Nordeste,Alagoas,Limoeiro de Anadia,28635,23,23,80.3212851405623,80.3212851405623,320323986.215576,95200.20631814
2779,1504000,Norte,Pará,Limoeiro do Ajuru,28935,14,14,48.3843096595818,48.3843096595818,1501796645.16309,208023.911777072
2780,2307601,Nordeste,Ceará,Limoeiro do Norte,59540,66,62,110.849848841115,104.131676184078,761193615.207031,162626.59294857
2781,4113452,Sul,Paraná,Lindoeste,4676,6,6,128.314798973482,128.314798973482,443724409.394531,145209.427822072
2782,3527009,Sudeste,São Paulo,Lindóia,7980,5,4,62.65664160401,50.125313283208,57404335.8037109,47784.6892321173
2783,4209854,Sul,Santa Catarina,Lindóia do Sul,4563,4,3,87.6616261231646,65.7462195923735,238682340.376953,99219.3428916397
2784,4311627,Sul,Rio Grande do Sul,Lindolfo Collor,6054,4,4,66.0720185001652,66.0720185001652,43773389.9921875,35361.6555677328
2785,4311643,Sul,Rio Grande do Sul,Linha Nova,1714,1,1,58.343057176196,58.343057176196,84360241.4941406,47483.3554106789
2786,3203205,Sudeste,Espírito Santo,Linhares,173555,191,139,110.051568666993,80.0898850508484,3950021098.66016,444516.031372402
2787,3527108,Sudeste,São Paulo,Lins,78013,128,96,164.075218232859,123.056413674644,663112325.904297,143978.997703473
2788,2508505,Nordeste,Paraíba,Livramento,7256,5,5,68.9084895259096,68.9084895259096,277042321.011475,96800.8845064017
2789,2919504,Nordeste,Bahia,Livramento de Nossa Senhora,45732,50,45,109.332633604478,98.3993702440304,2083800382.49072,282389.419537806
2790,1712405,Norte,Tocantins,Lizarda,3740,2,2,53.475935828877,53.475935828877,5922010452.24951,611774.731101881
2791,4113502,Sul,Paraná,Loanda,23086,12,8,51.9795547084813,34.6530364723209,856032086.788086,132362.276949397
2792,4113601,Sul,Paraná,Lobato,4787,7,7,146.229371213704,146.229371213704,285565309.563477,107012.307769428
2793,2508554,Nordeste,Paraíba,Logradouro,4332,3,3,69.2520775623269,69.2520775623269,38749964.5544434,40871.1370919269
2794,4113700,Sul,Paraná,Londrina,569733,1411,1301,247.659868745535,228.352579190603,1974477472.70703,344512.099662308
2795,3138658,Sudeste,Minas Gerais,Lontra,9661,9,9,93.1580581720319,93.1580581720319,281362949.350586,95141.9524950334
2796,4209904,Sul,Santa Catarina,Lontras,12130,7,7,57.7081615828524,57.7081615828524,250101778.125,93584.9158005107
2797,3527207,Sudeste,São Paulo,Lorena,88706,146,113,164.588641129123,127.387098956102,489599927.496094,159720.533481296
2798,2106102,Nordeste,Maranhão,Loreto,12157,10,10,82.2571358065312,82.2571358065312,3678505457.24463,350722.923141669
2799,3527256,Sudeste,São Paulo,Lourdes,2289,2,2,87.3743993010048,87.3743993010048,131295500.624023,57523.2560390219
2800,3527306,Sudeste,São Paulo,Louveira,48885,56,56,114.554566840544,114.554566840544,65451919.2070313,47118.2088922823
2801,5105259,Centro-Oeste,Mato Grosso,Lucas do Rio Verde,65534,69,66,105.28885769219,100.711081270791,3895761022.34766,433902.692955445
2802,3527405,Sudeste,São Paulo,Lucélia,21747,26,26,119.556720467191,119.556720467191,366171216.791016,154186.647399471
2803,2508604,Nordeste,Paraíba,Lucena,13080,9,9,68.8073394495413,68.8073394495413,90440711.5603027,49713.8841600873
2804,3527504,Sudeste,São Paulo,Lucianópolis,2394,2,2,83.5421888053467,83.5421888053467,223028372.685547,86440.3598654901
2805,5105309,Centro-Oeste,Mato Grosso,Luciara,2077,2,2,96.2927298988926,96.2927298988926,4431295292.23047,362204.763102721
2806,2406908,Nordeste,Rio Grande do Norte,Lucrécia,3996,3,3,75.0750750750751,75.0750750750751,31490929.8144531,35015.4372935332
2807,3527603,Sudeste,São Paulo,Luís Antônio,14947,12,11,80.2836689636716,73.593363216699,694991450.273438,160829.080951608
2808,2205706,Nordeste,Piauí,Luís Correia,30311,27,27,89.0765728613375,89.0765728613375,1081771320.65784,216466.24039096
2809,2106201,Nordeste,Maranhão,Luís Domingues,6951,5,5,71.9320961012804,71.9320961012804,467466363.426331,189530.252614546
2810,2919553,Nordeste,Bahia,Luís Eduardo Magalhães,87519,72,68,82.2678504096253,77.6974142757573,4149915873.73145,300343.102219307
2811,2407005,Nordeste,Rio Grande do Norte,Luís Gomes,10116,9,9,88.9679715302491,88.9679715302491,169826056.883057,66754.4097716778
2812,3138674,Sudeste,Minas Gerais,Luisburgo,6266,6,6,95.7548675390999,95.7548675390999,166453046.954102,61336.5577095378
2813,3138682,Sudeste,Minas Gerais,Luislândia,6699,5,4,74.6380056724884,59.7104045379907,448989996.730469,118372.999939004
2814,4210001,Sul,Santa Catarina,Luiz Alves,12859,15,15,116.64981724862,116.64981724862,327082987.308594,113159.196759335
2815,4113734,Sul,Paraná,Luiziana,7262,2,2,27.5406224180667,27.5406224180667,1099558429.4707,232006.97506925
2816,3527702,Sudeste,São Paulo,Luiziânia,5790,10,10,172.711571675302,172.711571675302,193827527.192383,85083.0498621366
2817,3138708,Sudeste,Minas Gerais,Luminárias,5446,6,6,110.172603745869,110.172603745869,580896352.541016,165905.000171743
2818,4113759,Sul,Paraná,Lunardelli,4794,6,6,125.156445556946,125.156445556946,240076289.487305,99963.8084434797
2819,3527801,Sudeste,São Paulo,Lupércio,4584,3,3,65.4450261780105,65.4450261780105,182471221.636719,77499.4673069313
2820,4113809,Sul,Paraná,Lupionópolis,4920,5,5,101.626016260163,101.626016260163,142979094.320313,59649.4877769395
2821,3527900,Sudeste,São Paulo,Lutécia,2649,6,6,226.500566251416,226.500566251416,558027660.833984,142922.828222019
2822,3138807,Sudeste,Minas Gerais,Luz,18215,25,21,137.249519626681,115.289596486412,1330855192.72168,303945.411337917
2823,4210035,Sul,Santa Catarina,Luzerna,5685,11,11,193.49164467898,193.49164467898,149945514.142578,72878.9535950848
2824,5212501,Centro-Oeste,Goiás,Luziânia,208299,95,90,45.6075161186564,43.2071205334639,4332259540.71582,423891.291861366
2825,2205805,Nordeste,Piauí,Luzilândia,25486,20,20,78.4744565643883,78.4744565643883,711875113.784424,147880.882745405
2826,1712454,Norte,Tocantins,Luzinópolis,3108,3,3,96.5250965250965,96.5250965250965,284731987.486328,86566.0312256388
2827,3302403,Sudeste,Rio de Janeiro,Macaé,256672,319,234,124.28313177908,91.1669367909238,1426442887.81348,253039.242471229
2828,2407104,Nordeste,Rio Grande do Norte,Macaíba,80792,89,89,110.159421724923,110.159421724923,518988461.361816,100332.199159711
2829,2919603,Nordeste,Bahia,Macajuba,11348,7,7,61.6848783926683,61.6848783926683,738065640.609863,167467.385328192
2830,4311718,Sul,Rio Grande do Sul,Maçambará,4587,2,2,43.6014824504033,43.6014824504033,2210543171.6582,357308.962471892
2831,2803708,Nordeste,Sergipe,Macambira,6919,5,5,72.2647781471311,72.2647781471311,143296917.552246,64884.4281315096
2832,1600303,Norte,Amapá,Macapá,503327,631,610,125.365815861259,121.193577932438,6548116652.62903,887226.522890155
2833,2609006,Nordeste,Pernambuco,Macaparana,25376,18,18,70.9331651954603,70.9331651954603,110650759.890625,55377.1933927875
2834,2919702,Nordeste,Bahia,Macarani,18755,16,16,85.3105838443082,85.3105838443082,1311284691.01123,314932.182945901
2835,3528007,Sudeste,São Paulo,Macatuba,17163,10,10,58.2648721086057,58.2648721086057,264239354.779297,90846.6405606101
2836,2407203,Nordeste,Rio Grande do Norte,Macau,31814,28,28,88.0115672345508,88.0115672345508,795904218.601563,153308.648160148
2837,3528106,Sudeste,São Paulo,Macaubal,8120,10,10,123.152709359606,123.152709359606,285458739.637695,95089.5121748988
2838,2919801,Nordeste,Bahia,Macaúbas,49826,44,44,88.3073094368402,88.3073094368402,2608134445.54785,276694.156288824
2839,3528205,Sudeste,São Paulo,Macedônia,3698,5,5,135.208220659816,135.208220659816,373337562.470703,114512.703141242
2840,2704302,Nordeste,Alagoas,Maceió,1018948,1471,1325,144.36457993931,130.03607642392,527230048.625,119738.961293548
2841,3138906,Sudeste,Minas Gerais,Machacalis,7111,7,7,98.4390381099705,98.4390381099705,365801055.274414,102436.546736544
2842,4311700,Sul,Rio Grande do Sul,Machadinho,5445,4,4,73.4618916437098,73.4618916437098,428138591.964844,151393.239355853
2843,1100130,Norte,Rondônia,Machadinho D'Oeste,39991,23,23,57.5129404115926,57.5129404115926,8788743095.65137,650556.890925687
2844,3139003,Sudeste,Minas Gerais,Machado,42133,22,21,52.2156029715425,49.842166472836,681757976.895508,194005.810584542
2845,2609105,Nordeste,Pernambuco,Machados,16088,11,11,68.3739433117852,68.3739433117852,61532375.5437012,38487.8956114967
2846,4210050,Sul,Santa Catarina,Macieira,1775,3,3,169.014084507042,169.014084507042,327214071.181641,86302.1832694657
2847,3302452,Sudeste,Rio de Janeiro,Macuco,5599,11,11,196.463654223969,196.463654223969,90875097.6259766,60012.2435861683
2848,2919900,Nordeste,Bahia,Macururé,7824,6,6,76.6871165644172,76.6871165644172,2630750680.77759,285247.978197981
2849,2307635,Nordeste,Ceará,Madalena,19691,15,15,76.1769336244985,76.1769336244985,1049114903.97583,198056.320274574
2850,2205854,Nordeste,Piauí,Madeiro,8310,3,3,36.101083032491,36.101083032491,179029011.098877,72753.1264387729
2851,2919926,Nordeste,Bahia,Madre de Deus,21093,24,23,113.781823353719,109.040914047314,34051641.2480469,29314.8420987319
2852,3139102,Sudeste,Minas Gerais,Madre de Deus de Minas,5098,3,3,58.8466065123578,58.8466065123578,572082079.736328,163501.466997479
2853,2508703,Nordeste,Paraíba,Mãe d'Água,4009,4,4,99.7755051134946,99.7755051134946,249312211.61084,82197.0312893853
2854,1504059,Norte,Pará,Mãe do Rio,30077,17,17,56.5215945739269,56.5215945739269,473219950.294922,104636.059198023
2855,2919959,Nordeste,Bahia,Maetinga,3161,11,11,347.991142043657,347.991142043657,660774117.098145,128744.345476177
2856,4210100,Sul,Santa Catarina,Mafra,56292,91,88,161.657073829319,156.327719747033,1751192659.32324,416171.927095961
2857,1504109,Norte,Pará,Magalhães Barata,8548,6,6,70.1918577445016,70.1918577445016,327521750.986237,97676.0407680775
2858,2106300,Nordeste,Maranhão,Magalhães de Almeida,19826,18,18,90.789871885403,90.789871885403,437508753.066406,114747.924987927
2859,3528304,Sudeste,São Paulo,Magda,3119,2,2,64.1231163834562,64.1231163834562,358193530.229492,112578.707230997
2860,3302502,Sudeste,Rio de Janeiro,Magé,245071,162,159,66.1032925152303,64.8791574686519,464452917.268555,105870.639685696
2861,2920007,Nordeste,Bahia,Maiquinique,10112,7,7,69.2246835443038,69.2246835443038,638255951.654297,183990.00649295
2862,2920106,Nordeste,Bahia,Mairi,18676,27,27,144.570571856929,144.570571856929,951628276.07666,163547.463553793
2863,3528403,Sudeste,São Paulo,Mairinque,47150,35,32,74.2311770943796,67.8685047720042,251059732.113281,100098.803001625
2864,3528502,Sudeste,São Paulo,Mairiporã,100179,44,40,43.921380728496,39.9285279349964,382037681.648438,112416.42855762
2865,5212600,Centro-Oeste,Goiás,Mairipotaba,2368,0,0,0,0,515616310.197266,172227.098414425
2866,4210209,Sul,Santa Catarina,Major Gercino,3442,1,1,29.0528762347472,29.0528762347472,390148220.69043,128364.903558849
2867,2704401,Nordeste,Alagoas,Major Isidoro,19804,12,12,60.5938194304181,60.5938194304181,464462726.764893,102273.984186902
2868,2407252,Nordeste,Rio Grande do Norte,Major Sales,4020,8,8,199.004975124378,199.004975124378,32586261.7119141,27659.4982879138
2869,4210308,Sul,Santa Catarina,Major Vieira,8103,8,8,98.7288658521535,98.7288658521535,658575470.070313,233332.789197536
2870,3139201,Sudeste,Minas Gerais,Malacacheta,18650,15,15,80.4289544235925,80.4289544235925,807707786.817383,167036.067376158
2871,2920205,Nordeste,Bahia,Malhada,16845,10,10,59.3647966755714,59.3647966755714,2110778414.50537,373620.391264422
2872,2920304,Nordeste,Bahia,Malhada de Pedras,8393,7,7,83.4028356964137,83.4028356964137,588972317.958496,105010.080047493
2873,2803807,Nordeste,Sergipe,Malhada dos Bois,3682,1,1,27.1591526344378,27.1591526344378,65710240.3510742,39600.6951749195
2874,2803906,Nordeste,Sergipe,Malhador,12618,2,2,15.8503724837534,15.8503724837534,106169114.492676,59825.1055440392
2875,4113908,Sul,Paraná,Mallet,13630,11,11,80.7043286867205,80.7043286867205,935012105.296875,181761.539799581
2876,2508802,Nordeste,Paraíba,Malta,5759,4,4,69.4565028650807,69.4565028650807,159556531.929443,77002.9722999539
2877,2508901,Nordeste,Paraíba,Mamanguape,44882,75,75,167.104852724923,167.104852724923,347472166.489746,130406.166360141
2878,5212709,Centro-Oeste,Goiás,Mambaí,8882,9,9,101.328529610448,101.328529610448,908463795.618164,180404.297058411
2879,4114005,Sul,Paraná,Mamborê,13132,11,11,83.7648492232714,83.7648492232714,953861829.385742,207621.635885588
2880,3139250,Sudeste,Minas Gerais,Mamonas,6543,5,5,76.4175454684396,76.4175454684396,306597450.722168,94372.4679192018
2881,4311734,Sul,Rio Grande do Sul,Mampituba,2981,4,4,134.183160013418,134.183160013418,208134473.546875,81158.6440836718
2882,1302504,Norte,Amazonas,Manacapuru,97377,61,60,62.6431292810417,61.6161927354509,7410267649.97302,547634.520096085
2883,2509008,Nordeste,Paraíba,Manaíra,10955,13,13,118.667275216796,118.667275216796,361390726.418945,100579.777850383
2884,1302553,Norte,Amazonas,Manaquiri,32105,17,17,52.9512536988008,52.9512536988008,4017301814.26099,417062.42942482
2885,2609154,Nordeste,Pernambuco,Manari,21434,13,13,60.6513016702435,60.6513016702435,355432062.730713,110569.74941743
2886,1302603,Norte,Amazonas,Manaus,2182763,2546,2281,116.64115618599,104.500580227904,11502087038.0446,635088.059828306
2887,1200336,Norte,Acre,Mâncio Lima,18977,19,19,100.121199346577,100.121199346577,5583918519.56885,414296.048999824
2888,4114104,Sul,Paraná,Mandaguaçu,22819,22,21,96.4108856654542,92.0285726806609,350056193.288086,115260.176560953
2889,4114203,Sul,Paraná,Mandaguari,34400,35,32,101.744186046512,93.0232558139535,401032083.536133,175750.193529633
2890,4114302,Sul,Paraná,Mandirituba,26869,12,12,44.6611336484424,44.6611336484424,470082786.536133,163555.27004135
2891,3528601,Sudeste,São Paulo,Manduri,9846,8,8,81.2512695510867,81.2512695510867,271768125.46875,79616.4016463097
2892,4114351,Sul,Paraná,Manfrinópolis,2571,2,2,77.7907429015947,77.7907429015947,269442337.798828,110803.398019144
2893,3139300,Sudeste,Minas Gerais,Manga,18407,18,18,97.7888846634433,97.7888846634433,2095675945.90918,300926.363482971
2894,3302601,Sudeste,Rio de Janeiro,Mangaratiba,44468,54,54,121.435639111271,121.435639111271,427171461.37207,245766.493743531
2895,4114401,Sul,Paraná,Mangueirinha,16714,23,21,137.609189900682,125.643173387579,1312705735.69336,290126.096401812
2896,3139409,Sudeste,Minas Gerais,Manhuaçu,90229,104,94,115.262277094947,104.179365835818,716995689.878906,166015.578216151
2897,3139508,Sudeste,Minas Gerais,Manhumirim,22707,16,16,70.4628528647553,70.4628528647553,209117162.514648,83514.3119866369
2898,1302702,Norte,Amazonas,Manicoré,55751,23,23,41.2548653835806,41.2548653835806,49270256624.3762,2176617.89725234
2899,2205904,Nordeste,Piauí,Manoel Emídio,5349,4,4,74.7803327724808,74.7803327724808,1663314472.3855,225079.138314305
2900,4114500,Sul,Paraná,Manoel Ribas,13502,8,8,59.2504814101615,59.2504814101615,692688494.999023,164396.712879387
2901,1200344,Norte,Acre,Manoel Urbano,9459,10,10,105.719420657575,105.719420657575,10994157297.8975,843820.574462458
2902,4311759,Sul,Rio Grande do Sul,Manoel Viana,7299,5,5,68.50253459378,68.50253459378,1839668993.51758,298636.586692485
2903,2920403,Nordeste,Bahia,Manoel Vitorino,13240,14,14,105.740181268882,105.740181268882,2353601751.86377,280819.265800767
2904,2920452,Nordeste,Bahia,Mansidão,13643,5,5,36.6488309022942,36.6488309022942,3271572041.47119,386884.196075357
2905,3139607,Sudeste,Minas Gerais,Mantena,27644,33,33,119.374909564462,119.374909564462,767668202.077148,179420.324033806
